,tableId,rowIndex,issue_pri,issue_sec
2146,884ee474-44b4-4afa-9a74-6dce6bc4736b,12,no issues observed,change in vegetation composition noted due to increased bare soil wetland recovery is on a trajectory to equivalent health and function status
2147,884ee474-44b4-4afa-9a74-6dce6bc4736b,13,no issues observed,slow vegetation establishment at wetland margins weed observations of perennial sow thistle and white sweet clover at west wetland margin weed observations of night flowering catchfly perennial sow thistle and canada thistle at wetland margin weed densities are low and equivalent on and off the right of way
2148,884ee474-44b4-4afa-9a74-6dce6bc4736b,14,no issues observed,equivalent land capability has been achieved
2149,884ee474-44b4-4afa-9a74-6dce6bc4736b,15,landscape elevated trench crown,slightly elevated trench crown at east and west wetland margins but hydrology not impeded slightly elevated trench crown at east and west wetland margins but hydrology not impeded slightly elevated trench crown was observed and is resulting in an increase of weed within the wetland wetland vegetation establishment on the trench crown is not occurring at a satisfactory rate
2150,884ee474-44b4-4afa-9a74-6dce6bc4736b,16,no issues observed,wetland recovery is on a trajectory to equivalent health and function status
2151,884ee474-44b4-4afa-9a74-6dce6bc4736b,17,no issues observed,wetland health healthy with problems and high moderate functional condition bare soil at wetland margins weed observations of perennial sow thistle canada thistle and foxtail barley wetland health healthy with problems and high moderate functional condition bare soil at east wetland margin weed observations of perennial sow thistle and foxtail barley wetland health healthy with problems and high moderate functional condition weed densities were equivalent on and off the right of way
2152,884ee474-44b4-4afa-9a74-6dce6bc4736b,18,no issues observed,wetland recovery is on a trajectory to equivalent health and function status
2153,884ee474-44b4-4afa-9a74-6dce6bc4736b,19,vegetation weed,wetland health healthy with problems and high moderate functional condition contouring at east wetland margin appears to have elevated portions and a slight trench crown extends into the wetland basin bare soil at wetland margins slow wetland vegetation establishment at wetland margins and weed observations of white sweet clover perennial sow thistle canada thistle and foxtail barley wetland health healthy and high moderate functional condition minor subsidence at west wetland margin contouring at east wetland margin appears to have elevated portions and a slight trench crown extends into the wetland basin but hydrology not impeded weed observations of white sweet clover perennial sow thistle canada thistle and foxtail barley wetland health healthy with problems and high moderate functional condition the subsidence and elevated trench crown were not observed weed observations of perennial sow thistle canada thistle and foxtail barley weed densities are higher on the right of way than off
2154,884ee474-44b4-4afa-9a74-6dce6bc4736b,20,no issues observed,an area of poor vegetation establishment was observed requiring seeding with approved seed mix enbridge observed issue reduced crop growth and density observed on the right of way as a result weed were outcompeting desirable species high densities of yellow sweet clover canada thistle perennial sow thistle foxtail barley and moderate densities of curled dock were observed no soil issues were observed higher densities of yellow sweet clover and white sweet clover were observed on right of way than off no soil issues were observed general weed densities and vegetation establishment were improved from previous year weed densities are low to moderate and are equivalent on and off the right of way
2155,884ee474-44b4-4afa-9a74-6dce6bc4736b,21,no issues observed,trench subsidence causing pooling water approximately m long on east margin of the wetland ch m drainage and wetland assessment minor contouring issue on the east wetland margin causing water to pool slow vegetation establishment at east wetland margin wetland vegetation is well established minor contouring issue was observed at the time of assessment
2156,884ee474-44b4-4afa-9a74-6dce6bc4736b,22,vegetation establishment,slow vegetation establishment at east and west wetland margins slow vegetation establishment at east and west wetland margins slow vegetation establishment at the wetland margin
2157,884ee474-44b4-4afa-9a74-6dce6bc4736b,23,landscape subsidence,elevated trench crown unnatural contouring causing altered hydrological function and inhibiting vegetation establishment throughout entire wetland along the right of way ch m drainage and wetland assessment slow vegetation establishment at east and west wetland margins wetland recovery is on a trajectory to equivalent health and function status new issue of subsidence over a m x m area within the wetland
2158,884ee474-44b4-4afa-9a74-6dce6bc4736b,24,no issues observed,wetland located on temporary workspace only not disturbed during construction
2159,884ee474-44b4-4afa-9a74-6dce6bc4736b,25,no issues observed,wetland recovery is on a trajectory to equivalent health and function status
2160,884ee474-44b4-4afa-9a74-6dce6bc4736b,26,no issues observed,equivalent land capability has been achieved
2161,884ee474-44b4-4afa-9a74-6dce6bc4736b,27,landscape elevated trench crown,elevated trench crown unnatural contouring causing altered hydrological function on west and east margins of the wetland ch m drainage and wetland assessment slightly elevated trench crown at east and west wetland margins but hydrology not impeded slightly elevated trench crown at east wetland margin but hydrology not impeded evidence of some trench settlement compared to slightly elevated trench crown at east wetland margin but hydrology not impeded evidence of additional trench settlement compared to
2162,884ee474-44b4-4afa-9a74-6dce6bc4736b,28,vegetation weed,slightly elevated trench crown at east and west wetland margins but hydrology not impeded slightly elevated trench crown at east and west wetland margins but hydrology not impeded elevated trench crown not observed after repairs undertaken in winter increased incidence of weed perennial sow thistle foxtail barley observed along trenchline within wetland
2163,884ee474-44b4-4afa-9a74-6dce6bc4736b,29,no issues observed,elevated trench crown unnatural contouring causing altered hydrological function on west and east margins of the wetland ch m drainage and wetland assessment equivalent land capability has been achieved extensive bare soil and reduced crop growth observed on the right of way due to cultivation in the wetland margins
2164,884ee474-44b4-4afa-9a74-6dce6bc4736b,30,landscape subsidence,wetland recovery is on a trajectory to equivalent health and function status landowner concerned about subsidence within the wetland wetland was not monitored in
2165,884ee474-44b4-4afa-9a74-6dce6bc4736b,31,no issues observed,wetland health healthy with problems and low moderate functional condition cultivation of wetland margins lowers wetland function but overall the wetland is on the trajectory towards recovery weed observations of perennial sow thistle land access was not granted at the time of the year pcem field program wetland health unhealthy and low moderate functional condition rutting caused by farm equipment observed in riparian area and class ii iii zone of the wetland weed observations include perennial sow thistle and were at low density on and off the right of way wetland vegetation is well established in the non cultivated zones
2166,884ee474-44b4-4afa-9a74-6dce6bc4736b,32,no issues observed,wetland recovery is on a trajectory to equivalent health and function status
2167,884ee474-44b4-4afa-9a74-6dce6bc4736b,33,no issues observed,wetland recovery is on a trajectory to equivalent health and function status
2168,884ee474-44b4-4afa-9a74-6dce6bc4736b,34,no issues observed,wetland recovery is on a trajectory to equivalent health and function status
2169,884ee474-44b4-4afa-9a74-6dce6bc4736b,35,no issues observed,wetland recovery is on a trajectory to equivalent health and function status
2170,884ee474-44b4-4afa-9a74-6dce6bc4736b,36,no issues observed,equivalent land capability has been achieved
2171,884ee474-44b4-4afa-9a74-6dce6bc4736b,37,no issues observed,wetland recovery is on a trajectory to equivalent health and function status
2172,884ee474-44b4-4afa-9a74-6dce6bc4736b,38,no issues observed,equivalent land capability has been achieved
2173,884ee474-44b4-4afa-9a74-6dce6bc4736b,39,no issues observed,higher density of weed perennial sow thistle yellow white sweet clover were observed on the right of way and within the enbridge right of way compared to off right of way ch m drainage and wetland assessment weed were observed at equal densities on the right of way compared to off the right of way equivalent land capability has been achieved
2174,884ee474-44b4-4afa-9a74-6dce6bc4736b,40,vegetation weed,weed observations of perennial sow thistle and white and yellow sweet clover weed observations of perennial sow thistle weed observations of canada thistle and perennial sow thistle along fence line and in fallow areas adjacent to wetland on right of way
2175,884ee474-44b4-4afa-9a74-6dce6bc4736b,41,no issues observed,wetland health healthy with problems and high moderate functional condition weed observations of white sweet clover perennial sow thistle and barnyard grass wetland health healthy and high moderate functional condition wetland recovery is on a trajectory to equivalent health and function status
2176,884ee474-44b4-4afa-9a74-6dce6bc4736b,42,no issues observed,weed observations of foxtail barley and white and yellow sweet clover wetland recovery is on a trajectory to equivalent health and function status
2177,884ee474-44b4-4afa-9a74-6dce6bc4736b,43,no issues observed,rill erosion up to cm deep and m long was observed across the entire right of way a sediment fence was present and functioning at the time of the assessment ch m drainage and wetland assessment rill erosion was not observed at the time of the assessment equivalent land capability has been achieved
2178,884ee474-44b4-4afa-9a74-6dce6bc4736b,44,no issues observed,wetland recovery is on a trajectory to equivalent health and function status
2179,884ee474-44b4-4afa-9a74-6dce6bc4736b,45,no issues observed,slow vegetation establishment through wetland wetland appears to be cultivated slow vegetation establishment through wetland wetland appears to be cultivated slow vegetation establishment along depressed vehicle tracks observed through the wetland between cultivated fields wetland vegetation is well established on either side of the vehicle tracks
