tableId,rowIndex,rowCounter,status_bin,status_txt,status,unresolved_prob,resolved_prob,status_code,Id,predicted_prob,predicted_status_code,predicted_status_label
67691780-af41-414b-a0c2-aa33a3442cdc,4,2.0,,- Vegetation cover on the ROW within the remaining portions of the ¼ is 80 to 100% compared to the off ROW control.,Resolved,0.01336105,0.9866389999999999,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,4,3.0,,- No noxious weeds identified.,Resolved,0.0024956667,0.9975043,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,4,4.0,,- Topsoil repairs completed in 2016 appear stable.,Unresolved,0.74432814,0.25567183,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,4,5.0,,- No soil stability concerns noted. No issues. Vegetation within 2016 repairs is now 80 – 100% compared to the off ROW control. All previous vegetation cover issues resolved.,Resolved,0.0030457815,0.9969541999999999,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,5,1.0,,"June 5, 2017 - Vegetation cover on the ROW within the ¼ is 80 to 100% compared to the off ROW control.",Resolved,0.41537416,0.58462584,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,5,2.0,,- No noxious weeds identified.,Resolved,0.0027752065000000003,0.9972247999999999,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,5,3.0,,"- Subsidence throughout quarter appears to have increased from 2016. June 17 – 19, 2017 - Completed subsidence repairs at KP 1+650 to 1+815, KP 1+840 to 860, and KP 2+100 to 2+230. Issues resolved. Repairs will be monitored in 2018.",Resolved,0.36726427,0.63273567,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,6,1.0,,"June 5, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off ROW control.",Resolved,0.47605872,0.5239412999999999,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,6,2.0,,- No noxious weeds identified.,Resolved,0.0027566167999999998,0.9972434000000001,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,6,3.0,,"- No soil stability concerns noted. No issues. June 13, 2017 – Landowner call received regarding subsidence at west end of ¼. Issue was assessed and repairs are recommended. July 5 - 9, 2017 – Subsidence repairs completed, issue.",Resolved,0.07204231,0.9279576999999999,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,7,1.0,,"June 5, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off ROW control.",Resolved,0.44157470000000004,0.5584253,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,7,2.0,,- No noxious weeds identified.,Resolved,0.0028884220000000003,0.99711156,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,7,3.0,,"- No soil stability concerns noted. No issues. June 13, 2017 – Landowner call received regarding subsidence at west end of ¼. Issue was assessed and repairs are recommended. July 5 - 9, 2017 – Subsidence repairs completed, issue.",Resolved,0.07540965,0.9245903,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,8,1.0,,"June 5, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off ROW control.",Resolved,0.45697755,0.54302245,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,8,2.0,,- No noxious weeds identified.,Resolved,0.0029351674,0.9970648999999999,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,8,3.0,,"- No soil stability concerns noted. No issues. June 13, 2017 – Landowner call received regarding subsidence at west end of ¼. Issue was assessed and repairs are recommended. July 5 - 9, 2017 – Subsidence repairs completed, issue resolved. Repairs will be monitored in 2018.",Resolved,0.07561844,0.92438155,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,9,1.0,,resolved. Repairs will be monitored in 2018.,Unresolved,0.9833173000000001,0.016682679,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,10,1.0,,"June 5, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off-ROW control.",Resolved,0.38764828,0.6123518,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,10,2.0,,- No noxious weeds were observed in ¼ - Topsoil piles in place for upcoming subsidence repairs.,Resolved,0.009270308,0.99072963,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,10,3.0,,"- No erosion was observed in this ¼ July 5 - 10, 2017 – KP 3+080 to 3+100 and 3+130 to 3+700 – subsidence repairs completed, issues resolved. Repairs will be monitored in 2018.",Resolved,0.059123732000000005,0.94087625,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,11,1.0,,"June 5, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off-ROW control.",Resolved,0.40110067,0.5988993,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,11,2.0,,- No noxious weeds were observed in ¼ - Topsoil piles in place for upcoming subsidence repairs.,Resolved,0.009811872,0.99018806,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,11,3.0,,"- No erosion was observed in this ¼ July 5 - 10, 2017 – KP 3+080 to 3+100 and 3+130 to 3+700 – subsidence repairs completed, issues resolved. Repairs will be monitored in 2018.",Resolved,0.059778664,0.94022137,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,12,1.0,,"June 5, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off-ROW control.",Resolved,0.3955357,0.6044643,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,12,2.0,,- No noxious weeds were observed in ¼ - Topsoil piles in place for upcoming subsidence repairs.,Resolved,0.0080069145,0.99199307,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,12,3.0,,"- No erosion was observed in this ¼ July 5 - 10, 2017 – KP 3+080 to 3+100 and 3+130 to 3+700 – subsidence repairs completed, issues resolved. Repairs will be monitored in 2018.",Resolved,0.07613587,0.9238641,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,13,1.0,,"June 5, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off-ROW control.",Resolved,0.38760690000000003,0.6123930999999999,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,13,2.0,,- No noxious weeds were observed in ¼ - Topsoil piles in place for upcoming subsidence repairs.,Resolved,0.009664983,0.9903350000000001,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,13,3.0,,"- No erosion was observed in this ¼ July 5 - 10, 2017 – KP 3+080 to 3+100 and 3+130 to 3+700 – subsidence repairs completed, issues resolved. Repairs will be monitored in 2018.",Resolved,0.07681433,0.9231857,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,14,1.0,,"June 5, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off-ROW control.",Resolved,0.39521578,0.60478425,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,14,2.0,,- No noxious weeds were observed in ¼ - Topsoil piles in place for upcoming subsidence repairs.,Resolved,0.008454600000000001,0.9915454,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,14,3.0,,"- No erosion was observed in this ¼ July 5 - 10, 2017 – KP 3+080 to 3+100 and 3+130 to 3+700 – subsidence repairs completed, issues resolved. Repairs will be monitored in 2018.",Resolved,0.06367717,0.9363228000000001,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,15,1.0,,"June 5, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off-ROW control.",Resolved,0.37943482,0.6205651,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,15,2.0,,- No noxious weeds were observed in ¼ - No subsidence or erosion observed in this ¼.,Resolved,0.002180966,0.99781907,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,16,1.0,,"June 5, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off-ROW control.",Resolved,0.38439184,0.61560816,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,16,2.0,,"- No noxious weeds were observed in ¼ - KP 4+070, intermittent subsidence observed; Landowner is planning to cultivate this land, which will alleviate the subsidence, issue resolved.",Resolved,0.011446188000000001,0.9885539000000001,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,16,3.0,,"- No erosion was observed in this ¼ June 19 – 20, 2017 – KP 3+995, KP 4+445, KP 4+640 to 4+850 – Subsidence repairs completed, issues resolved.",Resolved,0.020018341000000002,0.9799817,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,16,4.0,,"- No erosion was observed in this ¼ June 19 – 20, 2017 – KP 3+995, KP 4+445, KP 4+640 to 4+850 – Subsidence repairs completed, issues resolved. Repairs will be monitored in 2018.",Resolved,0.067081906,0.9329181000000001,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,17,1.0,,"June 5, 2017 - KP 4+625, drainage is well-vegetated and stable. Vegetation cover on the ROW is 80 to 100% compared to the off-ROW control. No signs of erosion. .",Resolved,0.009270944,0.9907290999999999,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,18,1.0,,"June 5, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off-ROW control.",Resolved,0.46614304,0.5338569000000001,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,18,2.0,,"- No noxious weeds observed in this ¼ - KP 5+470 to 5+700 - Intermittent subsidence and ruts from farm equipment observed. Landowner plans to disk field, issues resolved. Repairs will be monitored in 2018 - No erosion was observed in this ¼.",Resolved,0.014044889,0.9859551999999999,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,19,1.0,,"June 5, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off-ROW control.",Resolved,0.37970603,0.620294,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,19,2.0,,"- No noxious weeds observed in this ¼ - KP 5+470 to 5+700 - Intermittent subsidence and ruts from farm equipment observed. Landowner plans to disk field, issues resolved. Repairs will be monitored in 2018 - No erosion was observed in this ¼.",Resolved,0.0133731915,0.9866268,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,20,1.0,,"June 5, 2017 - Vegetation cover on the ROW is 0-65% compared to the off-ROW control within 2016 subsidence repair areas (KP 6+285 to 6+300, KP 6+390 to 6+400, KP 6+575 to 6+600), monitor later in growing season. Vegetation cover within the remaining portions of the ¼ is 80 to 100% compared to the off-ROW control.",Unresolved,0.98810995,0.011889985,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,20,2.0,,"June 5, 2017   - No noxious weeds observed in this ¼ - No erosion observed, all previous issues resolved.",Resolved,0.03432272,0.9656773000000001,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,20,3.0,,"June 5, 2017  - 2016 subsidence repairs (KP 6+285 to 6+300, KP 6+390 to 6+400, and KP 6+575 to 6+600) appear effective and subsidence has been eliminated. Issue resolved.",Resolved,0.018333346,0.9816666999999999,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,20,4.0,,"June 5, 2017   - No subsidence or erosion observed in this ¼  - KP 6+685, sand bags and erosion control waddle installed appear to be working effectively. Area is now vegetated and erosion concerns eliminated. Issue resolved.",Resolved,0.012402658,0.9875973,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,20,5.0,,"June 5, 2017  - KP 6+150, drainage is functioning well, is well-vegetated, and is showing no signs of erosion. July 16, 2017 – Vegetation within 2016 repairs is now 80 – 100% compared to the off ROW control. All previous.",Resolved,0.019712407,0.98028755,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,21,1.0,,"June 5, 2017 - Vegetation cover on the ROW is 0-65% compared to the off-ROW control within 2016 subsidence repair areas (KP 6+285 to 6+300, KP 6+390 to 6+400, KP 6+575 to 6+600), monitor later in growing season. Vegetation cover within the remaining portions of the ¼ is 80 to 100% compared to the off-ROW control.",Unresolved,0.9869097,0.013090302,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,21,2.0,,"June 5, 2017   - No noxious weeds observed in this ¼ - No erosion observed, all previous issues resolved.",Resolved,0.025014702000000003,0.9749853,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,21,3.0,,"June 5, 2017  - 2016 subsidence repairs (KP 6+285 to 6+300, KP 6+390 to 6+400, and KP 6+575 to 6+600) appear effective and subsidence has been eliminated. Issue resolved.",Resolved,0.017615858,0.9823841999999998,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,21,4.0,,"June 5, 2017   - No subsidence or erosion observed in this ¼  - KP 6+685, sand bags and erosion control waddle installed appear to be working effectively. Area is now vegetated and erosion concerns eliminated. Issue resolved.",Resolved,0.01259638,0.98740363,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,21,5.0,,"June 5, 2017  - KP 6+150, drainage is functioning well, is well-vegetated, and is showing no signs of erosion. July 16, 2017 – Vegetation within 2016 repairs is now 80 – 100% compared to the off ROW control. All previous.",Resolved,0.019979633,0.9800204,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,22,1.0,,"June 5, 2017 - Vegetation cover on the ROW is 0-65% compared to the off-ROW control within 2016 subsidence repair areas (KP 6+285 to 6+300, KP 6+390 to 6+400, KP 6+575 to 6+600), monitor later in growing season. Vegetation cover within the remaining portions of the ¼ is 80 to 100% compared to the off-ROW control.",Unresolved,0.98485166,0.015148371,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,22,2.0,,"June 5, 2017   - No noxious weeds observed in this ¼ - No erosion observed, all previous issues resolved.",Resolved,0.03172855,0.96827143,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,22,3.0,,"June 5, 2017  - 2016 subsidence repairs (KP 6+285 to 6+300, KP 6+390 to 6+400, and KP 6+575 to 6+600) appear effective and subsidence has been eliminated. Issue resolved.",Resolved,0.017699316,0.98230064,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,22,4.0,,"June 5, 2017   - No subsidence or erosion observed in this ¼  - KP 6+685, sand bags and erosion control waddle installed appear to be working effectively. Area is now vegetated and erosion concerns eliminated. Issue resolved.",Resolved,0.012704228,0.9872958000000001,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,22,5.0,,"June 5, 2017  - KP 6+150, drainage is functioning well, is well-vegetated, and is showing no signs of erosion. July 16, 2017 – Vegetation within 2016 repairs is now 80 – 100% compared to the off ROW control. All previous vegetation cover issues resolved.",Resolved,0.013702848,0.98629713,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,23,1.0,,vegetation cover issues resolved.,Resolved,0.073204815,0.9267950999999999,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,24,1.0,,"June 5, 2017 - Vegetation cover on the ROW is 0-65% compared to the off-ROW control within 2016 subsidence repair areas (KP 7+050 to 7+100), monitor later in the growing season. Vegetation cover within the remaining portions of the ¼ is 80 to 100% compared to the off-ROW control.",Unresolved,0.99161,0.008389961999999999,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,24,2.0,,"June 5, 2017   - No noxious weeds observed in this ¼ - No subsidence or erosion observed in this ¼ July 16, 2017 – Vegetation within 2016 repairs is now 80 – 100% compared to the off ROW control.",Resolved,0.014690518999999999,0.98530954,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,24,3.0,,"- No noxious weeds observed in this ¼ - No subsidence or erosion observed in this ¼ July 16, 2017 – Vegetation within 2016 repairs is now 80 – 100% compared to the off ROW control. All previous vegetation cover issues resolved.",Resolved,0.0051771392999999995,0.99482286,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,25,1.0,,"June 5, 2017 - Vegetation cover on the ROW is 0-65% compared to the off-ROW control within 2016 subsidence repair areas (KP 7+050 to 7+100), monitor later in the growing season. Vegetation cover within the remaining portions of the ¼ is 80 to 100% compared to the off-ROW control.",Unresolved,0.99155056,0.008449494,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,25,2.0,,"June 5, 2017   - No noxious weeds observed in this ¼ - No subsidence or erosion observed in this ¼ July 16, 2017 – Vegetation within 2016 repairs is now 80 – 100% compared to the off ROW control.",Resolved,0.013414968000000001,0.986585,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,25,3.0,,"- No noxious weeds observed in this ¼ - No subsidence or erosion observed in this ¼ July 16, 2017 – Vegetation within 2016 repairs is now 80 – 100% compared to the off ROW control. All previous vegetation cover issues resolved.",Resolved,0.005125246,0.9948748,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,26,1.0,,"June 5, 2017 - Vegetation cover on the ROW is 0 to 65%, compared to the off ROW control at the topsoil repair areas, KP 7+400 and 7+600, and KP 7+970 to 8+000, monitor later in growing season.",Unresolved,0.9884339,0.01156614,,,,,
67691780-af41-414b-a0c2-aa33a3442cdc,26,2.0,,"June 5, 2017  - Vegetation cover on the ROW within the remaining portions of the ¼ is 80 to 100% compared to the off ROW control. 2016 reduced vegetation cover issue is resolved.",Resolved,0.117412776,0.8825871999999999,,,,,
