tableId,rowIndex,rowCounter,status_txt,predicted_prob,predicted_status_code,predicted_status_label,unresolved_probability,resolved_probability
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,16,1,"July 26, 2017 - Treed Bog on ROW from KP 6+900 to 7+130 appears to be at full, proper functionality. Wetland exists through road crossing at KP 7+050.",[0.09459966 0.9054003 ],1,Resolved,0.094599664,0.9054003
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,16,2,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, Labrador Tea, black spruce, buck brush and mosses.",[0.02618073 0.9738193 ],1,Resolved,0.026180735,0.9738193
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,16,3,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained. Stub berms present in wetland to prevent excess adjacent flow down roach; functioning well.,[0.04624769 0.9537523 ],1,Resolved,0.046247687,0.9537523
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,16,4,- Substrate stable through very high moisture holding capacity and uniform vegetation growth throughout wetland. Peat depth in bog exceeding 40cm; mottling occurring.,[0.17921974 0.82078034],1,Resolved,0.17921974,0.82078034
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,16,5,- Wetland exhibiting saturated conditions due to elevated water table existing slightly below substrate surface resulting in intermittent localized areas of standing surface water acting as habitat microsites.,[0.16261356 0.8373864 ],1,Resolved,0.16261356,0.8373864
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,16,6,- Wetland exhibiting good potential for wildlife.,[0.5936355 0.4063645],0,Unresolved,0.5936355,0.4063645
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,16,7,- No subsidence or erosion was observed in wetland.,[0.00184957 0.9981504 ],1,Resolved,0.0018495669,0.9981504
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,16,8,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation successfully establishing on ROW; species biodiversity maintained. No net loss of wetland function was observed.,[0.00346744 0.99653256],1,Resolved,0.0034674387,0.99653256
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,17,1,"July 27 and 29, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off ROW control. Vegetation is well established with a diverse mix of vegetation observed, exhibiting good growth.",[0.02420966 0.9757903 ],1,Resolved,0.02420966,0.9757903
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,17,2,- KP 7+900 and 8+100 – Intermittent herbicide application conducted to control perennial sow thistle. Issue resolved.,[0.06505696 0.934943  ],1,Resolved,0.065056965,0.934943
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,17,3,- Cross drains are vegetated and functioning.,[0.07362881 0.9263712 ],1,Resolved,0.07362881,0.9263712
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,17,4,- No soil stability issues. Rollback present in tract from KP 7+850 to 7+920 acting as access control from parallel Komie Road and perpendicular access road. Rollback appears to be effective as no third party traffic was observed on ROW.,[0.00417811 0.99582183],1,Resolved,0.0041781063,0.99582183
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,17,5,"September 27, 2017 – No noxious weeds observed. All previous issues resolved.",[0.0301449  0.96985507],1,Resolved,0.0301449,0.96985507
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,18,1,"July 27, 2017 - Treed Bog on ROW from KP 7+280 to 7+620 appears to be at full, proper functionality.",[0.13834839 0.8616516 ],1,Resolved,0.13834839,0.8616516
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,18,2,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, Labrador Tea, black spruce, sphagnum mosses and poplar.",[0.02317876 0.97682124],1,Resolved,0.02317876,0.97682124
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,18,3,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.,[0.13215001 0.86784995],1,Resolved,0.13215001,0.86784995
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,18,4,- Substrate appears stable through very high moisture holding capacity and uniform vegetation growth throughout wetland. Peat depth in bog exceeding 40cm; mottling and gleying occurring.,[0.04457686 0.9554232 ],1,Resolved,0.04457686,0.9554232
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,18,5,- Wetland exhibiting saturated conditions due to elevated water table existing slightly below substrate surface. Intermittent localized areas of standing surface water acting as habitat microsites.,[0.16916911 0.83083093],1,Resolved,0.16916911,0.83083093
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,18,6,- Wetland exhibiting good potential for wildlife; amphibians observed using wetland as habitat.,[0.34202936 0.65797067],1,Resolved,0.34202936,0.65797067
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,18,7,- No subsidence or erosion was observed in wetland.,[0.00211828 0.9978817 ],1,Resolved,0.0021182843,0.9978817
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,18,8,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation successfully establishing on ROW; species biodiversity maintained. No net loss of wetland function was observed.,[0.00384157 0.9961584 ],1,Resolved,0.003841569,0.9961584
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,19,1,"July 27, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off ROW control. Vegetation is well established with a diverse mix of vegetation observed, exhibiting good growth.",[0.02688966 0.9731103 ],1,Resolved,0.026889658,0.9731103
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,19,2,"- KP 8+720 – Perennial sow thistle observed, herbicide application recommended.",[0.03254383 0.96745616],1,Resolved,0.032543834,0.96745616
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,19,3,- Cross drains are vegetated and functioning.,[0.07828221 0.92171776],1,Resolved,0.078282215,0.92171776
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,19,4,- No soil stability issues.,[0.00752215 0.99247783],1,Resolved,0.007522148,0.99247783
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,19,5,"- Courvoiser Creek, KP-8+200 – bed and banks are stable. High flow, no issues. Marker posts and signage are in place. Good establishment of willows along banks.",[0.00619158 0.99380845],1,Resolved,0.0061915847,0.99380845
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,19,6,"- Ditch plugs and New drains functioning on both sides of Courvoiser Creek, no issues.",[0.00293531 0.99706465],1,Resolved,0.0029353087,0.99706465
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,19,7,"- Tributary KP 9+000– banks stable and vegetated. Caribou Habitat Restoration Location - Rollback added to both sides of watercourse 3 from KP 8+120 to 8+520 is providing good access control. Good establishment of deciduous tree species and broadleaf shrubs within rollback area,  - Narrowed ROW at KP 9+000 providing good line of sight barrier. Vegetation continues to establish well in area. Deciduous tree species exceeding 2m in height.",[0.0197122 0.9802878],1,Resolved,0.019712197,0.9802878
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,19,8,"July 29, 2017 - KP 8+720 – Herbicide application conducted to control perennial sow thistle. Issue resolved.",[0.7675581  0.23244189],0,Unresolved,0.7675581,0.23244189
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,19,9,"September 28, 2017 – No noxious weeds observed. All previous issues resolved.",[0.03838517 0.9616148 ],1,Resolved,0.038385168,0.9616148
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,20,1,.,[0.02223172 0.97776824],1,Resolved,0.022231717,0.97776824
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,21,1,.,[0.02105643 0.97894365],1,Resolved,0.021056427,0.97894365
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,22,1,.,[0.02012606 0.97987396],1,Resolved,0.02012606,0.97987396
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,23,1,"July 27, 2017 - Treed Fen on ROW from KP 8+400 to 9+000 appears to be at full, proper functionality.",[0.12503359 0.87496644],1,Resolved,0.12503359,0.87496644
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,23,2,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, willows and buck brush. Hydrophytic species observed throughout wetland. Black spruce observed encroaching on fringe of wetland.",[0.02927755 0.9707225 ],1,Resolved,0.029277548,0.9707225
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,23,3,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.,[0.11458907 0.8854109 ],1,Resolved,0.11458907,0.8854109
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,23,4,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. Peat accumulating in wetland in top substrate layer; mottling and gleying occurring.,[0.07008363 0.9299163 ],1,Resolved,0.07008363,0.9299163
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,23,5,- Wetland exhibiting semi- saturated conditions due to elevated water table. Intermittent localized areas of standing surface water acting as habitat microsites.,[0.20117585 0.79882413],1,Resolved,0.20117585,0.79882413
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,23,6,- Wetland exhibiting good potential for wildlife; amphibians observed using wetland as habitat.,[0.36736766 0.6326324 ],1,Resolved,0.36736766,0.6326324
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,23,7,- No subsidence or erosion was observed in wetland.,[0.00266602 0.997334  ],1,Resolved,0.002666023,0.997334
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,23,8,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation successfully establishing on ROW; species biodiversity maintained. No net loss of wetland function was observed.,[0.00403181 0.9959682 ],1,Resolved,0.004031814,0.9959682
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,24,1,"July 27, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off ROW control. Vegetation is well established with a diverse mix of vegetation observed, exhibiting good growth.",[0.02708232 0.9729177 ],1,Resolved,0.027082317,0.9729177
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,24,2,"- KP 9+980 – Perennial sow thistle observed, recommend weed control.",[0.3073406 0.6926594],1,Resolved,0.3073406,0.6926594
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,24,3,- Cross drains are vegetated and functioning.,[0.07050187 0.92949814],1,Resolved,0.07050187,0.92949814
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,24,4,- No soil stability issues.,[0.00595823 0.99404174],1,Resolved,0.005958226,0.99404174
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,24,5,"July 29, 2017 - KP 9+980 – Perennial sow thistle mechanically controlled due to proximity to rare plant. Issue resolved.",[0.40584454 0.5941555 ],1,Resolved,0.40584454,0.5941555
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,24,6,"September 28, 2017 – No noxious weeds observed. All previous issues resolved.",[0.03788558 0.9621144 ],1,Resolved,0.037885576,0.9621144
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,25,1,.,[0.02005446 0.97994554],1,Resolved,0.020054456,0.97994554
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,26,1,"July 27, 2017 - Treed Fen on ROW from KP 9+100 to 10+250 appears to be at full, proper functionality.",[0.136974 0.863026],1,Resolved,0.136974,0.863026
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,26,2,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, willows and buck brush. Significant amounts of black spruce and tamarack emerging throughout wetland.",[0.0276003  0.97239965],1,Resolved,0.0276003,0.97239965
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,26,3,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.,[0.12563898 0.874361  ],1,Resolved,0.12563898,0.874361
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,26,4,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. Peat accumulating in wetland in top substrate layer; mottling and gleying occurring.,[0.05837257 0.9416275 ],1,Resolved,0.05837257,0.9416275
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,26,5,- Wetland exhibiting semi- saturated conditions due to elevated water table. Intermittent localized areas of standing surface water acting as habitat microsites.,[0.19550706 0.80449295],1,Resolved,0.19550706,0.80449295
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,26,6,- Wetland exhibiting good potential for wildlife.,[0.64898425 0.35101578],0,Unresolved,0.64898425,0.35101578
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,26,7,- No subsidence or erosion was observed in wetland.,[0.00252581 0.99747413],1,Resolved,0.0025258074,0.99747413
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,26,8,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation successfully establishing on ROW; species biodiversity maintained. No net loss of wetland function was observed.,[0.00420399 0.99579597],1,Resolved,0.00420399,0.99579597
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,27,1,.,[0.02214001 0.97786   ],1,Resolved,0.022140013,0.97786
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,28,1,"July 27, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off ROW control. Vegetation is well established with a diverse mix of vegetation observed, exhibiting good growth.",[0.02542878 0.9745712 ],1,Resolved,0.025428783,0.9745712
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,28,2,"- KP 10+090 and 10+550 (road crossing) – Perennial sow thistle observed, recommend weed control.",[0.12835892 0.87164116],1,Resolved,0.12835892,0.87164116
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,28,3,- Cross drains are vegetated and functioning.,[0.0607319 0.9392681],1,Resolved,0.0607319,0.9392681
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,28,4,- No soil stability issues. Caribou Habitat Restoration Location - Vegetation in area of bored road crossing at KP 10+500 providing good line of sight barrier and continues to establish well.,[0.02600376 0.9739963 ],1,Resolved,0.026003765,0.9739963
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,28,5,"July 29, 2017 – KP 10+090 - Perennial sow thistle mechanically controlled due to proximity to rare plant. Issue resolved.",[0.4375635  0.56243646],1,Resolved,0.4375635,0.56243646
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,28,6,"September 28, 2017 – KP 10+400 to 10+800 – Intermittent herbicide application conducted to control perennial sow thistle. Issue resolved.",[0.33264315 0.66735685],1,Resolved,0.33264315,0.66735685
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,29,1,"July 27, 2017 - Treed Fen on ROW from KP 9+100 to 10+250 appears to be at full, proper functionality.",[0.15400241 0.84599763],1,Resolved,0.15400241,0.84599763
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,29,2,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, willows and buck brush. Significant amounts of black spruce and tamarack emerging throughout wetland.",[0.02207658 0.97792333],1,Resolved,0.02207658,0.97792333
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,29,3,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.,[0.09712684 0.90287316],1,Resolved,0.09712684,0.90287316
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,29,4,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. Peat accumulating in wetland in top substrate layer; mottling and gleying occurring.,[0.06103889 0.9389611 ],1,Resolved,0.061038885,0.9389611
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,29,5,- Wetland exhibiting semi- saturated conditions due to elevated water table. Intermittent localized areas of standing surface water acting as habitat microsites.,[0.19418837 0.80581164],1,Resolved,0.19418837,0.80581164
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,29,6,- Wetland exhibiting good potential for wildlife.,[0.58966523 0.41033474],0,Unresolved,0.58966523,0.41033474
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,29,7,- No subsidence or erosion was observed in wetland.,[0.00279463 0.9972053 ],1,Resolved,0.0027946264,0.9972053
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,29,8,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation successfully establishing on ROW; species biodiversity maintained. No net loss of wetland function was observed.,[0.00323751 0.9967625 ],1,Resolved,0.0032375087,0.9967625
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,30,1,"July 27, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off ROW control. Vegetation is well established with a diverse mix of vegetation observed, exhibiting good growth.",[0.02651284 0.97348714],1,Resolved,0.026512844,0.97348714
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,30,2,- KP 11+200 and 11+800 – Perennial sow thistle observed. Recommend weed control.,[0.970161   0.02983893],0,Unresolved,0.970161,0.029838935
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,30,3,- Cross drains are vegetated and functioning.,[0.08627562 0.91372436],1,Resolved,0.08627562,0.91372436
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,30,4,- No soil stability issues.,[0.00653863 0.9934614 ],1,Resolved,0.006538628,0.9934614
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,30,5,"- Tributary– banks stable, no issues.",[0.03637209 0.9636279 ],1,Resolved,0.036372088,0.9636279
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,30,6,"July 29, 2017 – KP 11+200 and 11+800 – Intermittent herbicide application conducted to control perennial sow thistle. Issue resolved.",[0.34281567 0.6571843 ],1,Resolved,0.34281567,0.6571843
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,30,7,"September 28, 2017 – KP 11+240 and 11+560 – Intermittent herbicide application conducted to control perennial sow thistle. Issue resolved.",[0.28076884 0.7192312 ],1,Resolved,0.28076884,0.7192312
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,31,1,"July 27, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off ROW control. Vegetation is well established with a diverse mix of vegetation observed, exhibiting good growth.",[0.02250422 0.9774958 ],1,Resolved,0.022504216,0.9774958
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,31,2,"- KP 12+375 – Perennial sow thistle observed, recommend herbicide application.",[0.59995896 0.40004107],0,Unresolved,0.59995896,0.40004107
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,31,3,- Cross drains are vegetated and functioning.,[0.06201115 0.9379889 ],1,Resolved,0.062011153,0.9379889
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,31,4,- No soil stability issues.,[0.00741782 0.9925822 ],1,Resolved,0.007417816,0.9925822
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,31,5,"- Tributary KP 12+500– banks are well-vegetated, no issues. Caribou Habitat Restoration Location - Rollback added to both sides of creek crossing from KP 12+600 to 12+900 is functioning well as access control. Good establishment of grasses and deciduous tree species within rollback area.",[0.01574802 0.9842519 ],1,Resolved,0.015748022,0.9842519
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,31,6,"July 29, 2017 – KP 12+375 – Herbicide application conducted to control perennial sow thistle.",[0.83149564 0.16850431],0,Unresolved,0.83149564,0.16850431
