,tableId,rowIndex,rowCounter,issue_parsed,word2vec_vec
7578,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,30,1,"July 27, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off ROW control. Vegetation is well established with a diverse mix of vegetation observed, exhibiting good growth.",vegetation
7579,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,30,2,- KP 11+200 and 11+800 – Perennial sow thistle observed. Recommend weed control.,vegetation
7580,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,30,3,- Cross drains are vegetated and functioning.,wetlands
7581,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,30,4,- No soil stability issues.,soil
7582,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,30,5,"- Tributary– banks stable, no issues.",wetlands
7583,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,30,6,"July 29, 2017 – KP 11+200 and 11+800 – Intermittent herbicide application conducted to control perennial sow thistle. Issue resolved.",vegetation
7584,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,30,7,"September 28, 2017 – KP 11+240 and 11+560 – Intermittent herbicide application conducted to control perennial sow thistle. Issue resolved.",vegetation
7585,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,31,1,"July 27, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off ROW control. Vegetation is well established with a diverse mix of vegetation observed, exhibiting good growth.",vegetation
7586,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,31,2,"- KP 12+375 – Perennial sow thistle observed, recommend herbicide application.",vegetation
7587,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,31,3,- Cross drains are vegetated and functioning.,wetlands
7588,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,31,4,- No soil stability issues.,soil
7589,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,31,5,"- Tributary KP 12+500– banks are well-vegetated, no issues. Caribou Habitat Restoration Location - Rollback added to both sides of creek crossing from KP 12+600 to 12+900 is functioning well as access control. Good establishment of grasses and deciduous tree species within rollback area.",vegetation
7590,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,31,5,"- Tributary KP 12+500– banks are well-vegetated, no issues. Caribou Habitat Restoration Location - Rollback added to both sides of creek crossing from KP 12+600 to 12+900 is functioning well as access control. Good establishment of grasses and deciduous tree species within rollback area.",wetlands
7591,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,31,5,"- Tributary KP 12+500– banks are well-vegetated, no issues. Caribou Habitat Restoration Location - Rollback added to both sides of creek crossing from KP 12+600 to 12+900 is functioning well as access control. Good establishment of grasses and deciduous tree species within rollback area.",navigation
7592,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,31,6,"July 29, 2017 – KP 12+375 – Herbicide application conducted to control perennial sow thistle.",vegetation
7593,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,31,7,"September 28, 2017 – KP 12+375 – Additional herbicide application conducted to control perennial sow thistle. Issue resolved.",vegetation
7594,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,32,1,"July 27, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off ROW control. Vegetation is well established with a diverse mix of vegetation observed, exhibiting good growth.",vegetation
7595,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,32,2,"- Scentless chamomile (KP 13+200) and perennial sow thistle (KP 13+350 and 13+750) observed, recommend herbicide application.",vegetation
7596,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,32,3,- Cross drains are vegetated and functioning.,wetlands
7597,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,32,4,- No soil stability issues.,soil
7598,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,32,5,- Rollback present in tract from KP 13+270 to 13+460 acting as access control from parallel Komie Road and perpendicular access road. Rollback appears to be effective as no third party traffic was observed on ROW.,navigation
7599,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,32,6,"July 29, 2017 – Intermittent herbicide application conducted to control Scentless chamomile (KP 13+200) and perennial sow thistle (KP 13+350 and 13+750). Issues resolved.",vegetation
7600,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,32,7,"September 28, 2017 – KP 13+280 ad KP 13+700 to 13+900 – Intermittent herbicide application conducted to control perennial sow thistle. Issue resolved.",vegetation
7601,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,33,1,"July 27, 2017 - Caribou Habitat Restoration Location - Rollback added to both sides of watercourse 6 from KP 13+870 to 14+080 is functioning well as access control. Very good establishment of vegetation within rollback area.",vegetation
7602,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,33,1,"July 27, 2017 - Caribou Habitat Restoration Location - Rollback added to both sides of watercourse 6 from KP 13+870 to 14+080 is functioning well as access control. Very good establishment of vegetation within rollback area.",wetlands
7603,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,33,1,"July 27, 2017 - Caribou Habitat Restoration Location - Rollback added to both sides of watercourse 6 from KP 13+870 to 14+080 is functioning well as access control. Very good establishment of vegetation within rollback area.",navigation
7604,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,33,2,"July 27, 2017  - Shrubby Fen on ROW from KP 13+910 to 13+970 appears to be at full, proper functionality. Wetland encompasses Watercourse 6 on pipeline ROW and extending slightly onto upslope areas on both banks.",wetlands
7605,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,33,3,"July 27, 2017  - Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids and willows. Submergent and emergent vegetation present in standing water.",vegetation
7606,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,33,3,"July 27, 2017  - Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids and willows. Submergent and emergent vegetation present in standing water.",water
7607,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,33,3,"July 27, 2017  - Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids and willows. Submergent and emergent vegetation present in standing water.",wetlands
7608,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,33,4,"July 27, 2017  - Trench crown present on either side of watercourse.",physical
7609,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,33,4,"July 27, 2017  - Trench crown present on either side of watercourse.",wetlands
7610,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,33,5,"July 27, 2017  - Substrate stable through high moisture holding capacity and uniform vegetation growth throughout wetland. Peat accumulating in the top of substrate layer on upland areas of wetland.",vegetation
7611,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,33,5,"July 27, 2017  - Substrate stable through high moisture holding capacity and uniform vegetation growth throughout wetland. Peat accumulating in the top of substrate layer on upland areas of wetland.",wetlands
7612,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,33,6,"July 27, 2017  - Wetland exhibiting fully saturated conditions due to watercourse running through wetland; flowing to the west. Depth of water exceeding 1m in center of wetland.",soil
7613,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,33,6,"July 27, 2017  - Wetland exhibiting fully saturated conditions due to watercourse running through wetland; flowing to the west. Depth of water exceeding 1m in center of wetland.",water
7614,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,33,6,"July 27, 2017  - Wetland exhibiting fully saturated conditions due to watercourse running through wetland; flowing to the west. Depth of water exceeding 1m in center of wetland.",wetlands
7615,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,33,7,"July 27, 2017  - Wetland exhibiting good potential for wildlife; amphibians observed using wetland as habitat.",fish
7616,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,33,7,"July 27, 2017  - Wetland exhibiting good potential for wildlife; amphibians observed using wetland as habitat.",wildlife
7617,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,33,7,"July 27, 2017  - Wetland exhibiting good potential for wildlife; amphibians observed using wetland as habitat.",wetlands
7618,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,33,8,"July 27, 2017  - No subsidence or erosion was observed in wetland.",physical
7619,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,33,8,"July 27, 2017  - No subsidence or erosion was observed in wetland.",wetlands
7620,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,33,9,"July 27, 2017  - Wetland is stable with appropriate pre-construction contours achieved. Off ROW black spruce and tamarack to emerge onto ROW as a tertiary successional species over time; leave for natural recovery. No net loss of wetland function was observed.",physical
7621,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,33,9,"July 27, 2017  - Wetland is stable with appropriate pre-construction contours achieved. Off ROW black spruce and tamarack to emerge onto ROW as a tertiary successional species over time; leave for natural recovery. No net loss of wetland function was observed.",wetlands
7622,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,34,1,"July 27, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off ROW control. Vegetation is well established with a diverse mix of vegetation observed, exhibiting good growth.",vegetation
7623,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,34,2,- KP 13+920 – hand-picked 2 oxeye daisy plants along watercourse south bank. Issue resolved.,vegetation
7624,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,34,2,- KP 13+920 – hand-picked 2 oxeye daisy plants along watercourse south bank. Issue resolved.,wetlands
7625,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,34,3,"- Perennial sow thistle observed intermittently, recommend herbicide application.",vegetation
7626,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,34,4,- Cross drains are vegetated and functioning.,wetlands
7627,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,34,5,- No soil stability issues.,soil
7628,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,34,6,"- Tributary KP 13+900– banks are well vegetated, water is high with moderate flowing. No issues.",water
7629,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,34,6,"- Tributary KP 13+900– banks are well vegetated, water is high with moderate flowing. No issues.",wetlands
7630,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,34,7,"July 29, 2017 – Intermittent herbicide application conducted to control perennial sow thistle. Issue resolved.",vegetation
7631,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,35,1,"July 27, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off ROW control. Vegetation is well established with a diverse mix of vegetation observed, exhibiting good growth.",vegetation
7632,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,35,2,"- Perennial sow thistle observed intermittently, recommend herbicide application.",vegetation
7633,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,35,3,- Cross drains are vegetated and functioning.,wetlands
7634,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,35,4,- No soil stability issues.,soil
7635,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,35,5,"- Tributary KP 15+430 – banks are vegetating, previously installed wattles on south bank are intact and functioning. No issues.",wetlands
7636,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,35,6,- Rollback present in tract from KP 15+520 to 15+640 acting as access control from parallel Komie Road and perpendicular access road. Rollback appears to be effective as no third party traffic was observed on ROW. Rollback also acting as erosion control along ROW as no erosion was observed within area.,physical
7637,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,35,6,- Rollback present in tract from KP 15+520 to 15+640 acting as access control from parallel Komie Road and perpendicular access road. Rollback appears to be effective as no third party traffic was observed on ROW. Rollback also acting as erosion control along ROW as no erosion was observed within area.,navigation
7638,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,35,7,"July 29, 2017 – Intermittent herbicide application conducted to control perennial sow thistle.",vegetation
7639,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,35,8,"September 28, 2017 - Straightened marker post at KP 15+410; issue resolved.",
7640,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,35,9,"September 28, 2017  - KP 15+030 to 15+130 and 15+760 – Intermittent herbicide application conducted to control perennial sow thistle. Issue resolved.",vegetation
7641,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,36,1,"July 27, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off ROW control. Vegetation is well established with a diverse mix of vegetation observed, exhibiting good growth.",vegetation
7642,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,36,2,"- Perennial sow thistle observed intermittently, recommend herbicide application. Issue resolved.",vegetation
7643,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,36,3,- Cross drains are vegetated and functioning.,wetlands
7644,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,36,4,- No soil stability issues.,soil
7645,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,36,5,"- Tributary KP 15+430 – banks are vegetating, previously installed wattles on south bank are intact and functioning. No issues.",wetlands
7646,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,36,6,"July 29, 2017 – Intermittent herbicide application conducted to control perennial sow thistle. Issue resolved.",vegetation
7647,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,36,7,"September 29, 2017 – KP 15+820 to 15+920 and 16+200 to 16+450 – Intermittent herbicide application conducted to control perennial sow thistle. Issue resolved.",vegetation
7648,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,37,1,"July 27, 2017 - Treed Fen on ROW from KP 15+670 to 16+230 appears to be at full, proper functionality. Wetland on ROW is part of transition zone from upslope deciduous landscape to the east to low-lying spruce landscape to the west.",physical
7649,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,37,1,"July 27, 2017 - Treed Fen on ROW from KP 15+670 to 16+230 appears to be at full, proper functionality. Wetland on ROW is part of transition zone from upslope deciduous landscape to the east to low-lying spruce landscape to the west.",wetlands
7650,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,37,2,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, willows and broadleaf shrubs. Hydrophytic species emerging throughout. Black spruce and tamarack emerging throughout wetland.",vegetation
7651,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,37,2,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, willows and broadleaf shrubs. Hydrophytic species emerging throughout. Black spruce and tamarack emerging throughout wetland.",wetlands
7652,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,37,3,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.,physical
7653,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,37,3,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.,wetlands
7654,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,37,4,- Substrate stable through moderate moisture holding capacity and uniform vegetation growth throughout wetland. Slight peat accumulation in top layer of substrate throughout wetland was identified.,vegetation
7655,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,37,4,- Substrate stable through moderate moisture holding capacity and uniform vegetation growth throughout wetland. Slight peat accumulation in top layer of substrate throughout wetland was identified.,wetlands
7656,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,37,5,- Wetland exhibiting semi-saturated conditions due to elevated water table. Intermittent localized areas of standing surface water acting as habitat microsites.,water
7657,6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,37,5,- Wetland exhibiting semi-saturated conditions due to elevated water table. Intermittent localized areas of standing surface water acting as habitat microsites.,wetlands
