,tableId,rowIndex,vec_pri,vec_sec,soil,vegetation,water,fish,wildlife,species,air,heritage,physical,wetlands,acoustic,navigation,threshold,VECs
2062,884ee474-44b4-4afa-9a74-6dce6bc4736b,23,Landscape – Subsidence.,2015 - Elevated trench crown/unnatural contouring causing altered hydrological function and inhibiting vegetation establishment throughout entire wetland along the right-of-way (CH2M drainage and wetland assessment). 2016 – Slow vegetation establishment at east and west wetland margins. 2017 – Wetland recovery is on a trajectory to equivalent health and function status. 2018 – New issue of subsidence over a 15 m x 5 m area within the wetland.,0,0,0,0,0,0,0,0,2,0,0,0,0,physical
2063,884ee474-44b4-4afa-9a74-6dce6bc4736b,24,No issues observed.,2016 – Wetland located on temporary workspace only. Not disturbed during construction.,0,0,0,0,0,0,0,0,0,1,0,0,0,wetlands
2064,884ee474-44b4-4afa-9a74-6dce6bc4736b,25,No issues observed.,2016 – Wetland recovery is on a trajectory to equivalent health and function status.,0,0,0,0,0,0,0,0,0,2,0,0,0,wetlands
2065,884ee474-44b4-4afa-9a74-6dce6bc4736b,26,No issues observed.,2016 – Equivalent land capability has been achieved.,0,0,0,0,0,0,0,0,0,0,0,0,0,
2066,884ee474-44b4-4afa-9a74-6dce6bc4736b,27,Landscape – Elevated trench crown.,"2015 – Elevated trench crown/unnatural contouring causing altered hydrological function on west and east margins of the wetland (CH2M drainage and wetland assessment). 2016 – Slightly elevated trench crown at east and west wetland margins, but hydrology not impeded. 2017 – Slightly elevated trench crown at east wetland margin, but hydrology not impeded. Evidence of some trench settlement compared to 2016. 2018 – Slightly elevated trench crown at east wetland margin, but hydrology not impeded. Evidence of additional trench settlement compared to 2016.",0,0,0,0,0,0,0,0,2,0,0,0,0,physical
2067,884ee474-44b4-4afa-9a74-6dce6bc4736b,28,Vegetation –  Weeds.,"2016 – Slightly elevated trench crown at east and west wetland margins, but hydrology not impeded. 2017 – Slightly elevated trench crown at east and west wetland margins, but hydrology not impeded. 2018 – Elevated trench crown not observed after repairs undertaken in Winter 2017/2018. Increased incidence of weeds (perennial sow-thistle, foxtail barley) observed along trenchline within wetland.",0,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
2068,884ee474-44b4-4afa-9a74-6dce6bc4736b,29,No issues observed.,2015 – Elevated trench crown/unnatural contouring causing altered hydrological function on west and east margins of the wetland (CH2M drainage and wetland assessment). 2016 – Equivalent land capability has been achieved. 2018 – Extensive bare soil and reduced crop growth observed on the right-of-way due to cultivation in the wetland margins.,2,1,0,0,0,0,0,0,1,3,0,0,0,soil
2068,884ee474-44b4-4afa-9a74-6dce6bc4736b,29,No issues observed.,2015 – Elevated trench crown/unnatural contouring causing altered hydrological function on west and east margins of the wetland (CH2M drainage and wetland assessment). 2016 – Equivalent land capability has been achieved. 2018 – Extensive bare soil and reduced crop growth observed on the right-of-way due to cultivation in the wetland margins.,2,1,0,0,0,0,0,0,1,3,0,0,0,vegetation
2068,884ee474-44b4-4afa-9a74-6dce6bc4736b,29,No issues observed.,2015 – Elevated trench crown/unnatural contouring causing altered hydrological function on west and east margins of the wetland (CH2M drainage and wetland assessment). 2016 – Equivalent land capability has been achieved. 2018 – Extensive bare soil and reduced crop growth observed on the right-of-way due to cultivation in the wetland margins.,2,1,0,0,0,0,0,0,1,3,0,0,0,physical
2068,884ee474-44b4-4afa-9a74-6dce6bc4736b,29,No issues observed.,2015 – Elevated trench crown/unnatural contouring causing altered hydrological function on west and east margins of the wetland (CH2M drainage and wetland assessment). 2016 – Equivalent land capability has been achieved. 2018 – Extensive bare soil and reduced crop growth observed on the right-of-way due to cultivation in the wetland margins.,2,1,0,0,0,0,0,0,1,3,0,0,0,wetlands
2069,884ee474-44b4-4afa-9a74-6dce6bc4736b,30,Landscape – Subsidence.,2016 – Wetland recovery is on a trajectory to equivalent health and function status. 2018 – Landowner concerned about subsidence within the wetland. Wetland was not monitored in 2018.,0,0,0,0,0,0,0,0,2,0,0,0,0,physical
2070,884ee474-44b4-4afa-9a74-6dce6bc4736b,31,No issues observed.,"2016 – Wetland health: healthy with problems and low-moderate functional condition. Cultivation of wetland margins lowers wetland function, but overall, the wetland is on the trajectory towards recovery. Weed observations of perennial sow-thistle.  2017 – Land access was not granted at the time of the Year 2 PCEM field program. 2018 – Wetland health: unhealthy and low-moderate functional condition. Rutting caused by farm equipment observed in riparian area and Class II/III zone of the wetland. Weed observations include perennial sow-thistle and were at low density on and off the right-of-way. Wetland vegetation is well established in the non-cultivated zones.",0,3,0,0,0,0,0,0,1,4,0,1,0,vegetation
2070,884ee474-44b4-4afa-9a74-6dce6bc4736b,31,No issues observed.,"2016 – Wetland health: healthy with problems and low-moderate functional condition. Cultivation of wetland margins lowers wetland function, but overall, the wetland is on the trajectory towards recovery. Weed observations of perennial sow-thistle.  2017 – Land access was not granted at the time of the Year 2 PCEM field program. 2018 – Wetland health: unhealthy and low-moderate functional condition. Rutting caused by farm equipment observed in riparian area and Class II/III zone of the wetland. Weed observations include perennial sow-thistle and were at low density on and off the right-of-way. Wetland vegetation is well established in the non-cultivated zones.",0,3,0,0,0,0,0,0,1,4,0,1,0,physical
2070,884ee474-44b4-4afa-9a74-6dce6bc4736b,31,No issues observed.,"2016 – Wetland health: healthy with problems and low-moderate functional condition. Cultivation of wetland margins lowers wetland function, but overall, the wetland is on the trajectory towards recovery. Weed observations of perennial sow-thistle.  2017 – Land access was not granted at the time of the Year 2 PCEM field program. 2018 – Wetland health: unhealthy and low-moderate functional condition. Rutting caused by farm equipment observed in riparian area and Class II/III zone of the wetland. Weed observations include perennial sow-thistle and were at low density on and off the right-of-way. Wetland vegetation is well established in the non-cultivated zones.",0,3,0,0,0,0,0,0,1,4,0,1,0,wetlands
2070,884ee474-44b4-4afa-9a74-6dce6bc4736b,31,No issues observed.,"2016 – Wetland health: healthy with problems and low-moderate functional condition. Cultivation of wetland margins lowers wetland function, but overall, the wetland is on the trajectory towards recovery. Weed observations of perennial sow-thistle.  2017 – Land access was not granted at the time of the Year 2 PCEM field program. 2018 – Wetland health: unhealthy and low-moderate functional condition. Rutting caused by farm equipment observed in riparian area and Class II/III zone of the wetland. Weed observations include perennial sow-thistle and were at low density on and off the right-of-way. Wetland vegetation is well established in the non-cultivated zones.",0,3,0,0,0,0,0,0,1,4,0,1,0,navigation
2071,884ee474-44b4-4afa-9a74-6dce6bc4736b,32,No issues observed.,2016 – Wetland recovery is on a trajectory to equivalent health and function status.,0,0,0,0,0,0,0,0,0,2,0,0,0,wetlands
2072,884ee474-44b4-4afa-9a74-6dce6bc4736b,33,No issues observed.,2016 – Wetland recovery is on a trajectory to equivalent health and function status.,0,0,0,0,0,0,0,0,0,2,0,0,0,wetlands
2073,884ee474-44b4-4afa-9a74-6dce6bc4736b,34,No issues observed.,2016 – Wetland recovery is on a trajectory to equivalent health and function status.,0,0,0,0,0,0,0,0,0,2,0,0,0,wetlands
2074,884ee474-44b4-4afa-9a74-6dce6bc4736b,35,No issues observed.,2016 – Wetland recovery is on a trajectory to equivalent health and function status.,0,0,0,0,0,0,0,0,0,2,0,0,0,wetlands
2075,884ee474-44b4-4afa-9a74-6dce6bc4736b,36,No issues observed.,2016 – Equivalent land capability has been achieved.,0,0,0,0,0,0,0,0,0,0,0,0,0,
2076,884ee474-44b4-4afa-9a74-6dce6bc4736b,37,No issues observed.,2016 – Wetland recovery is on a trajectory to equivalent health and function status.,0,0,0,0,0,0,0,0,0,2,0,0,0,wetlands
2077,884ee474-44b4-4afa-9a74-6dce6bc4736b,38,No issues observed.,2016 – Equivalent land capability has been achieved.,0,0,0,0,0,0,0,0,0,0,0,0,0,
2078,884ee474-44b4-4afa-9a74-6dce6bc4736b,39,No issues observed.,"2015 – Higher density of weeds (perennial sow-thistle, yellow/white sweet-clover) were observed on the right-of-way and within the Enbridge right-of-way compared to off right-of-way (CH2M drainage and wetland assessment). 2016 – Weeds were observed at equal densities on the right-of-way compared to off the right-of-way. Equivalent land capability has been achieved.",0,2,0,0,0,0,0,0,0,1,0,0,0,vegetation
2078,884ee474-44b4-4afa-9a74-6dce6bc4736b,39,No issues observed.,"2015 – Higher density of weeds (perennial sow-thistle, yellow/white sweet-clover) were observed on the right-of-way and within the Enbridge right-of-way compared to off right-of-way (CH2M drainage and wetland assessment). 2016 – Weeds were observed at equal densities on the right-of-way compared to off the right-of-way. Equivalent land capability has been achieved.",0,2,0,0,0,0,0,0,0,1,0,0,0,wetlands
2079,884ee474-44b4-4afa-9a74-6dce6bc4736b,40,Vegetation – Weeds.,2016 – Weed observations of perennial sow-thistle and white and yellow sweet-clover. 2017 – Weed observations of perennial sow-thistle. 2018 – Weed observations of Canada thistle and perennial sow-thistle along fence line and in fallow areas adjacent to wetlands on right-of-way.,0,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
2080,884ee474-44b4-4afa-9a74-6dce6bc4736b,41,No issues observed.,"2016 – Wetland health: healthy with problems and high-moderate functional condition. Weed observations of white sweet-clover, perennial sow-thistle, and barnyard grass.  2017 – Wetland health: healthy and high-moderate functional condition. Wetland recovery is on a trajectory to equivalent health and function status.",0,1,0,0,0,0,0,0,0,3,0,0,0,vegetation
2080,884ee474-44b4-4afa-9a74-6dce6bc4736b,41,No issues observed.,"2016 – Wetland health: healthy with problems and high-moderate functional condition. Weed observations of white sweet-clover, perennial sow-thistle, and barnyard grass.  2017 – Wetland health: healthy and high-moderate functional condition. Wetland recovery is on a trajectory to equivalent health and function status.",0,1,0,0,0,0,0,0,0,3,0,0,0,wetlands
2081,884ee474-44b4-4afa-9a74-6dce6bc4736b,42,No issues observed.,2016 – Weed observations of foxtail barley and white and yellow sweet-clover. 2017 – Wetland recovery is on a trajectory to equivalent health and function status.,0,1,0,0,0,0,0,0,0,2,0,0,0,vegetation
2081,884ee474-44b4-4afa-9a74-6dce6bc4736b,42,No issues observed.,2016 – Weed observations of foxtail barley and white and yellow sweet-clover. 2017 – Wetland recovery is on a trajectory to equivalent health and function status.,0,1,0,0,0,0,0,0,0,2,0,0,0,wetlands
2082,884ee474-44b4-4afa-9a74-6dce6bc4736b,43,No issues observed.,2015 – Rill erosion up to 30 cm deep and 310 m long was observed across the entire right-of-way (a sediment fence was present and functioning at the time of the assessment) (CH2M drainage and wetland assessment). 2016 – Rill erosion was not observed at the time of the assessment. Equivalent land capability has been achieved.,1,0,0,0,0,0,0,0,3,2,0,0,0,soil
2082,884ee474-44b4-4afa-9a74-6dce6bc4736b,43,No issues observed.,2015 – Rill erosion up to 30 cm deep and 310 m long was observed across the entire right-of-way (a sediment fence was present and functioning at the time of the assessment) (CH2M drainage and wetland assessment). 2016 – Rill erosion was not observed at the time of the assessment. Equivalent land capability has been achieved.,1,0,0,0,0,0,0,0,3,2,0,0,0,physical
2082,884ee474-44b4-4afa-9a74-6dce6bc4736b,43,No issues observed.,2015 – Rill erosion up to 30 cm deep and 310 m long was observed across the entire right-of-way (a sediment fence was present and functioning at the time of the assessment) (CH2M drainage and wetland assessment). 2016 – Rill erosion was not observed at the time of the assessment. Equivalent land capability has been achieved.,1,0,0,0,0,0,0,0,3,2,0,0,0,wetlands
2083,884ee474-44b4-4afa-9a74-6dce6bc4736b,44,No issues observed.,2016 – Wetland recovery is on a trajectory to equivalent health and function status.,0,0,0,0,0,0,0,0,0,2,0,0,0,wetlands
2084,884ee474-44b4-4afa-9a74-6dce6bc4736b,45,No issues observed.,2016 – Slow vegetation establishment through wetland. Wetland appears to be cultivated. 2017 – Slow vegetation establishment through wetland. Wetland appears to be cultivated. 2018 – Slow vegetation establishment along depressed vehicle tracks observed through the wetland between cultivated fields. Wetland vegetation is well established on either side of the vehicle tracks.,0,2,0,0,0,0,0,0,0,1,0,0,0,vegetation
2084,884ee474-44b4-4afa-9a74-6dce6bc4736b,45,No issues observed.,2016 – Slow vegetation establishment through wetland. Wetland appears to be cultivated. 2017 – Slow vegetation establishment through wetland. Wetland appears to be cultivated. 2018 – Slow vegetation establishment along depressed vehicle tracks observed through the wetland between cultivated fields. Wetland vegetation is well established on either side of the vehicle tracks.,0,2,0,0,0,0,0,0,0,1,0,0,0,wetlands
2085,884ee474-44b4-4afa-9a74-6dce6bc4736b,46,No issues observed.,"2015 – Higher density of weeds were observed on the right-of-way and within the Enbridge corridor compared to off right-of-way (perennial sow-thistle, yellow/white sweet-clover) (CH2M drainage and wetland assessment). 2016 – Weeds were observed at equal densities on the right-of-way compared to off the right-of-way. Equivalent land capability has been achieved.",0,2,0,0,0,0,0,0,0,1,0,0,0,vegetation
2085,884ee474-44b4-4afa-9a74-6dce6bc4736b,46,No issues observed.,"2015 – Higher density of weeds were observed on the right-of-way and within the Enbridge corridor compared to off right-of-way (perennial sow-thistle, yellow/white sweet-clover) (CH2M drainage and wetland assessment). 2016 – Weeds were observed at equal densities on the right-of-way compared to off the right-of-way. Equivalent land capability has been achieved.",0,2,0,0,0,0,0,0,0,1,0,0,0,wetlands
2086,884ee474-44b4-4afa-9a74-6dce6bc4736b,47,Landscape – Compaction.,2016 – Severe soil compaction was observed in the upper 10-15 cm of topsoil causing reduced crop height and overall establishment. 2017 – Compaction was noted along portion of the right-of-way causing reduced crop height and overall establishment. Issue has improved from 2016 and is likely to improve in 2018. 2018 – Soil compaction in the upper 10 cm and reduced crop height observed. Issue has improved from 2017 and is likely to improve further in 2019.,1,0,0,0,0,0,0,0,1,0,0,0,0,soil
2086,884ee474-44b4-4afa-9a74-6dce6bc4736b,47,Landscape – Compaction.,2016 – Severe soil compaction was observed in the upper 10-15 cm of topsoil causing reduced crop height and overall establishment. 2017 – Compaction was noted along portion of the right-of-way causing reduced crop height and overall establishment. Issue has improved from 2016 and is likely to improve in 2018. 2018 – Soil compaction in the upper 10 cm and reduced crop height observed. Issue has improved from 2017 and is likely to improve further in 2019.,1,0,0,0,0,0,0,0,1,0,0,0,0,physical
